,0
0,0.03125
1,0.3125
2,0.75
3,0.84375
4,0.59375
5,0.8125
6,0.84375
7,0.90625
8,0.9375
9,0.90625
10,0.84375
11,0.96875
12,0.9375
13,0.9375
14,0.96875
15,0.8125
16,0.84375
17,1.0
18,1.0
19,0.9375
20,0.9375
21,0.9375
22,0.90625
23,0.875
24,0.9375
25,1.0
26,0.90625
27,0.9375
28,0.9375
29,0.875
30,1.0
31,0.9375
32,0.90625
33,0.90625
34,0.96875
35,0.875
36,0.96875
37,0.90625
38,0.96875
39,0.9375
40,0.9375
41,0.96875
42,0.84375
43,0.875
44,0.96875
45,1.0
46,1.0
47,0.90625
48,0.9375
49,0.90625
50,0.96875
51,1.0
52,0.96875
53,0.96875
54,0.96875
55,0.96875
56,1.0
57,0.96875
58,0.96875
59,0.96875
60,0.9375
61,0.96875
62,1.0
63,0.9375
64,0.96875
65,0.96875
66,0.96875
67,0.96875
68,0.90625
69,0.96875
70,0.96875
71,1.0
72,1.0
73,0.96875
74,1.0
75,0.9375
76,0.96875
77,0.90625
78,1.0
79,1.0
80,0.90625
81,0.875
82,0.90625
83,0.9375
84,0.90625
85,0.96875
86,0.96875
87,0.9375
88,0.96875
89,1.0
90,1.0
91,0.9375
92,1.0
93,0.96875
94,0.90625
95,0.90625
96,0.96875
97,0.96875
98,0.875
99,1.0
100,0.96875
101,0.90625
102,0.9375
103,0.90625
104,0.96875
105,0.84375
106,1.0
107,0.96875
108,0.96875
109,0.8125
110,1.0
111,0.96875
112,0.96875
113,0.9375
114,0.96875
115,0.96875
116,0.875
117,0.9375
118,0.9375
119,0.90625
120,1.0
121,0.96875
122,0.96875
123,1.0
124,0.9375
125,0.9375
126,0.96875
127,0.96875
128,0.96875
129,0.90625
130,0.96875
131,0.96875
132,0.9375
133,0.96875
134,0.96875
135,0.9375
136,0.96875
137,0.96875
138,0.96875
139,0.875
140,0.9375
141,0.96875
142,1.0
143,1.0
144,0.9375
145,0.96875
146,0.9375
147,0.96875
148,0.96875
149,0.96875
150,1.0
151,1.0
152,1.0
153,1.0
154,0.96875
155,0.96875
156,0.96875
157,1.0
158,1.0
159,1.0
160,1.0
161,0.96875
162,0.9375
163,1.0
164,1.0
165,0.96875
166,0.9375
167,1.0
168,0.96875
169,0.9375
170,1.0
171,1.0
172,1.0
173,0.9375
174,0.96875
175,0.96875
176,1.0
177,1.0
178,0.90625
179,0.96875
180,0.96875
181,0.96875
182,0.9375
183,0.9375
184,0.96875
185,0.96875
186,0.96875
