,0
0,0.11596569418907166
1,0.647705078125
2,0.8574535250663757
3,0.9162157773971558
4,0.9209325313568115
5,0.923413872718811
6,0.948495626449585
7,0.9818519353866577
8,0.9402070045471191
9,0.9773725271224976
10,0.9697098731994629
11,0.9302835464477539
12,0.9346247911453247
13,0.9705081582069397
14,0.952109694480896
15,0.9073675870895386
16,0.9678330421447754
17,0.9813945293426514
18,0.9590272903442383
19,0.9663650393486023
20,0.9636121392250061
21,0.9558826684951782
22,0.9916970729827881
23,0.9629939198493958
24,0.9644991159439087
25,0.9639938473701477
26,0.9725290536880493
27,0.9779934883117676
28,0.9649379253387451
29,0.9989644289016724
30,0.9773414134979248
31,0.9537820219993591
32,0.9517590999603271
33,0.9664825201034546
34,0.9634283781051636
35,0.9752788543701172
36,0.9802831411361694
37,0.963056206703186
38,0.9729158878326416
39,0.9672311544418335
40,0.9803846478462219
41,0.9594869613647461
42,0.9678711891174316
43,0.9560425281524658
44,0.9622350335121155
45,0.9950761795043945
46,0.9672122001647949
47,0.9923084378242493
48,0.959257960319519
49,0.9764581322669983
50,0.9461359977722168
51,0.9662069082260132
52,0.9494903087615967
53,0.9616576433181763
54,0.9786858558654785
55,0.9768859148025513
56,0.9871049523353577
57,0.9801592826843262
58,0.9646479487419128
59,0.9798002243041992
60,0.9920326471328735
61,0.9857353568077087
62,0.9787881970405579
63,0.9581209421157837
64,0.9818060398101807
65,0.9684524536132812
66,0.9852837324142456
67,0.9831801652908325
68,0.9875820875167847
69,0.9469549059867859
70,0.9920072555541992
71,0.9714527130126953
72,0.9803484678268433
73,0.9765608906745911
74,0.9718844890594482
75,0.9664174914360046
76,0.9941960573196411
77,0.9678629636764526
78,0.9911240339279175
79,0.9857473373413086
80,0.9703913927078247
81,0.9965547323226929
82,0.9587737321853638
83,0.9751584529876709
84,0.9905178546905518
85,0.9987252950668335
86,0.9549697637557983
87,0.9844589829444885
88,0.9730284214019775
89,0.9846026301383972
90,0.9734801054000854
91,0.9805113077163696
92,0.9861911535263062
93,0.9878485202789307
94,0.7079395055770874
95,0.8793048858642578
96,0.9599226713180542
97,0.8512752056121826
98,0.8982561230659485
99,0.9516615867614746
100,0.9353392124176025
101,0.9633375406265259
102,0.884552001953125
103,0.9649970531463623
104,0.9359176158905029
105,0.9802290797233582
106,0.951539933681488
107,0.9791245460510254
108,0.9692659974098206
109,0.9270792603492737
110,0.918375551700592
111,0.9196427464485168
112,0.949844241142273
113,0.9386832118034363
114,0.9865376949310303
115,0.8992965221405029
116,0.9609068036079407
117,0.9439237117767334
118,0.9841477274894714
119,0.971901535987854
120,0.975558876991272
121,0.9758554697036743
122,0.9869972467422485
123,0.9437747597694397
124,0.9686601758003235
125,0.9071177244186401
126,0.9267282485961914
127,0.9174483418464661
128,0.952972948551178
129,0.9433791637420654
130,0.9198335409164429
131,0.9523494243621826
132,0.972639799118042
133,0.9127272367477417
134,0.9451014995574951
135,0.9608386754989624
136,0.9765085577964783
137,0.9320893883705139
138,0.979133129119873
139,0.9102972149848938
140,0.9794169664382935
141,0.9325099587440491
142,0.9546633362770081
143,0.957152247428894
144,0.9331488609313965
145,0.9568756818771362
146,0.9717557430267334
147,0.9531821012496948
148,0.9647707939147949
149,0.95865398645401
150,0.9301003217697144
151,0.9144785404205322
152,0.9589170217514038
153,0.9519039392471313
154,0.942427396774292
155,0.9593816995620728
156,0.9409000277519226
157,0.9716410040855408
158,0.9662312269210815
159,0.9815942645072937
160,0.9580544233322144
161,0.9647371768951416
162,0.9624051451683044
163,0.9786050319671631
164,0.9766380190849304
165,0.895359218120575
166,0.9367994070053101
167,0.9518511891365051
168,0.950169563293457
169,0.9625653028488159
170,0.9750285148620605
171,0.9665151834487915
172,0.9816223382949829
173,0.9471771717071533
174,0.9714595079421997
175,0.96220862865448
176,0.9738708734512329
177,0.9382790327072144
178,0.968251645565033
179,0.9403649568557739
180,0.9839001893997192
181,0.9572726488113403
182,0.9236828088760376
183,0.9638500809669495
184,0.9935417771339417
185,0.9510644674301147
186,0.9339608550071716
187,0.9315999150276184
188,0.48913565278053284
189,0.9713847041130066
190,0.9801369905471802
191,0.9751982688903809
192,0.9967536926269531
193,0.9628633260726929
194,0.9837853312492371
