,0
0,0.625
1,0.40625
2,0.625
3,0.65625
4,0.75
5,0.46875
6,0.75
7,0.84375
8,0.78125
9,0.4375
10,0.59375
11,0.53125
12,0.6875
13,0.75
14,0.75
15,0.8125
16,0.75
17,0.75
18,0.71875
19,0.78125
20,0.53125
21,0.65625
22,0.65625
23,0.84375
24,0.75
25,0.6875
26,0.78125
27,0.84375
28,0.71875
29,0.78125
30,0.84375
31,0.65625
32,0.6875
33,0.78125
34,0.78125
35,0.625
36,0.65625
37,0.8125
38,0.6875
39,0.90625
40,0.78125
41,0.9375
42,0.8125
43,0.75
44,0.6875
45,0.71875
46,0.71875
47,0.8125
48,0.78125
49,0.75
50,0.84375
51,0.90625
52,0.90625
53,0.78125
54,0.84375
55,0.71875
56,0.78125
57,0.78125
58,0.84375
59,0.84375
60,0.9375
61,0.6875
62,0.875
63,0.9375
64,0.78125
65,0.84375
66,0.875
67,0.75
68,0.84375
69,0.84375
70,0.875
71,0.75
72,0.875
73,0.84375
74,0.90625
75,0.78125
76,0.6875
77,0.8125
78,0.9375
79,0.90625
80,0.875
81,0.8125
82,0.90625
83,0.8125
84,0.78125
85,0.78125
86,0.71875
87,0.90625
88,0.90625
89,0.875
90,0.71875
91,0.6875
92,0.875
93,0.71875
94,0.0
95,0.0
96,0.5
97,0.5625
98,0.5
99,0.71875
100,0.84375
101,0.8125
102,0.75
103,0.59375
104,0.75
105,0.71875
106,0.6875
107,0.84375
108,0.625
109,0.71875
110,0.65625
111,0.78125
112,0.6875
113,0.5625
114,0.59375
115,0.5625
116,0.84375
117,0.875
118,0.71875
119,0.6875
120,0.71875
121,0.71875
122,0.59375
123,0.625
124,0.75
125,0.71875
126,0.65625
127,0.78125
128,0.71875
129,0.84375
130,0.84375
131,0.8125
132,0.84375
133,0.9375
134,0.625
135,0.84375
136,0.78125
137,0.8125
138,0.90625
139,0.78125
140,0.84375
141,0.6875
142,0.84375
143,0.8125
144,0.75
145,0.90625
146,0.8125
147,0.9375
148,0.84375
149,0.875
150,0.9375
151,0.78125
152,0.75
153,0.78125
154,0.875
155,0.96875
156,0.71875
157,0.90625
158,0.84375
159,0.71875
160,0.84375
161,0.75
162,0.8125
163,0.875
164,0.8125
165,0.78125
166,0.84375
167,0.8125
168,0.90625
169,0.8125
170,0.8125
171,0.8125
172,0.875
173,0.71875
174,0.78125
175,0.78125
176,0.8125
177,0.90625
178,0.71875
179,0.9375
180,0.875
181,0.75
182,0.6875
183,0.71875
184,0.78125
185,0.75
186,0.78125
187,0.4375
188,0.0
189,0.5625
190,0.9375
191,0.875
192,0.75
193,0.90625
194,0.75
195,0.6875
196,0.84375
197,0.8125
198,0.9375
199,0.875
200,0.84375
201,0.84375
202,0.875
203,0.78125
204,0.875
205,0.90625
206,0.9375
207,0.84375
208,0.84375
209,0.90625
210,0.78125
211,0.75
212,0.84375
213,0.78125
214,0.9375
215,0.875
216,0.90625
217,0.875
218,0.78125
219,0.9375
220,0.8125
221,0.9375
222,0.9375
223,0.8125
224,0.65625
225,0.875
226,0.78125
227,0.875
228,0.6875
229,0.8125
230,0.8125
231,0.9375
232,0.9375
233,0.8125
234,0.96875
235,0.90625
236,0.78125
237,0.65625
238,0.8125
239,0.875
240,0.96875
241,0.8125
242,0.90625
243,0.84375
244,0.84375
245,0.96875
246,0.75
247,0.84375
248,0.875
249,0.84375
250,0.90625
251,0.84375
252,0.8125
253,0.9375
254,0.90625
255,0.8125
256,0.90625
257,0.84375
258,0.8125
259,0.84375
260,0.875
261,0.8125
262,0.875
263,0.8125
264,0.84375
265,0.90625
266,0.96875
267,0.78125
268,0.78125
269,0.84375
270,0.75
271,0.9375
272,0.9375
273,0.90625
274,0.84375
275,0.9375
276,0.875
277,0.875
278,0.71875
279,0.875
280,0.90625
