,0
0,1.7279245853424072
1,1.259227842092514
2,1.0685102740923564
3,0.9677725583314896
4,0.9119176506996155
5,0.8702699939409891
6,0.8254715885434832
7,0.7976529523730278
8,0.7889847954114279
9,0.7675814092159271
10,0.7421596944332123
11,0.7328573788205782
12,0.7181606040551112
13,0.7217948543173927
14,0.7173588375250498
15,0.7060903627425432
16,0.7098239747916951
17,0.7087700151734881
18,0.707234556737699
19,0.7061334654688836
20,0.7025156120459238
21,0.7013549357652664
22,0.6995800305967745
23,0.6950991588334242
24,0.6973789179325104
25,0.6972297991697605
26,0.7006978116653584
27,0.7018908464482853
28,0.7041550247833647
29,0.7078386018673579
30,0.7105874544189822
31,0.7137023909017444
32,0.7192994311000361
33,0.7231303549864713
34,0.7223585443837303
35,0.72141050050656
36,0.7200555390602833
37,0.7187317586258838
38,0.718767082844025
39,0.7170283667743206
40,0.7169455573326204
41,0.7171592733689717
42,0.7161560120970704
43,0.7144406702030789
44,0.714027053117752
45,0.7128326536520667
46,0.7110376339009468
47,0.710931709036231
48,0.7099127824209175
49,0.7091393476724625
50,0.7074118648089615
51,0.7061042802838179
52,0.7042061680892728
53,0.7025617631497206
54,0.7017332169142636
55,0.699346778116056
56,0.6968445647181126
57,0.6938323116508024
58,0.6932375011807781
59,0.6911361103256544
60,0.6893020384624357
61,0.6867424783206755
62,0.685083641419335
63,0.6830289182253182
64,0.6810178046043103
65,0.6791072076920307
66,0.6747771399234658
67,0.6732703311478391
68,0.6715198258558909
69,0.6698499760457448
70,0.6691126701697497
71,0.6674196004039712
72,0.6658823690185808
73,0.6643923025678944
74,0.663578313589096
75,0.6616017649832525
76,0.65946877854211
77,0.6572552269850022
78,0.6562389746496949
79,0.6564686886966229
80,0.6555956594737959
81,0.6546803327595315
82,0.6534376697367933
83,0.6525180432058516
84,0.6509613661205067
85,0.6497891108657039
86,0.6485570230703245
87,0.6472762437029318
88,0.6469701495063439
89,0.6467619551552667
90,0.645744712143154
91,0.6448554273532785
92,0.6439939743729048
93,0.6436973791173164
94,0.6528326480012191
95,0.6556012158592542
96,0.6578576177665868
97,0.6592970338402963
98,0.6612533854715752
99,0.662209861278534
100,0.6631849927477317
101,0.6637475882090774
102,0.6643555899268215
103,0.664725664143379
104,0.6646774274962289
105,0.6649089528704589
106,0.6645391572301633
107,0.6644539855144642
108,0.6640414874488061
109,0.6622776903889396
110,0.6612218897621911
111,0.6601758636534214
112,0.6597144471860565
113,0.6589179577534658
114,0.6588202709737031
115,0.6579318277794739
116,0.6575836050204742
117,0.6570245562973669
118,0.6564926349816202
119,0.6556409696737925
120,0.6550323224264728
121,0.6542285651457115
122,0.6534810928794427
123,0.6527070811679286
124,0.6515804724693298
125,0.6501805498486474
126,0.6495001597667304
127,0.6488215043209493
128,0.6480133020600607
129,0.6465158639045862
130,0.646582757471172
131,0.6461564503384359
132,0.6455432528391817
133,0.6447860271628223
134,0.6442113825568446
135,0.643121796714909
136,0.6422530949985894
137,0.6415727948365004
138,0.6411120426311767
139,0.6404014406459672
140,0.6394406910060991
141,0.6386773298743745
142,0.6375599953678105
143,0.6366053302254941
144,0.6361625634390732
145,0.6356351493972622
146,0.6355607963743664
147,0.6352307168213097
148,0.6350150036331791
149,0.6345058743158977
150,0.6338907756552791
151,0.6328179399041753
152,0.6326624199845432
153,0.6322781666145696
154,0.6318173445040179
155,0.6315541250201372
156,0.6312494492454893
157,0.6311282804117927
158,0.6307235358271209
159,0.6304017508402466
160,0.6295225451821866
161,0.6287269767051862
162,0.6283650915681219
163,0.6281793064823965
164,0.6276095507722912
165,0.6273589232958943
166,0.6269159971953866
167,0.6263130518297354
168,0.6257885770332179
169,0.6254266614423079
170,0.6252637259792864
171,0.6245904095297636
172,0.6245463771282593
173,0.6239036412417204
174,0.6235831780093056
175,0.623020867224444
176,0.6225808416045991
177,0.6227142785707217
178,0.6223199945255364
179,0.6221713932024108
180,0.6219108597020417
181,0.6217167297234902
182,0.6214120552513769
183,0.6211305874521318
184,0.6211456368098388
185,0.6212736949805291
186,0.6207861433373415
