,0
0,1.731245517730713
1,1.9335850477218628
2,1.8382714589436848
3,1.61749829351902
4,1.549817931652069
5,1.5008080899715424
6,1.4422306759016854
7,1.3972251787781715
8,1.3502383165889316
9,1.2993159294128418
10,1.2737224318764426
11,1.2426562011241913
12,1.2263960746618419
13,1.221316593033927
14,1.2120211601257325
15,1.2132502496242523
16,1.2201184034347534
17,1.2356087300512526
18,1.2507179097125405
19,1.2602342367172241
20,1.2710344394048054
21,1.2732871608300642
22,1.2814117048097693
23,1.3001334518194199
24,1.3131729316711427
25,1.3272217787229097
26,1.3483816341117576
27,1.371047420161111
28,1.3926991635355457
29,1.4121392051378885
30,1.4310857365208287
31,1.453093457967043
32,1.4742442947445493
33,1.4968621906112223
34,1.517949332509722
35,1.5388752453856998
36,1.5588888832040735
37,1.5777789699403864
38,1.5957785233473167
39,1.6128051847219467
40,1.628985378800369
41,1.6446416803768702
42,1.6594948241877001
43,1.6738397126848048
44,1.687653284602695
45,1.7008331625357918
46,1.7134884849507759
47,1.725659318268299
48,1.7373141244966157
49,1.7484538340568543
50,1.7592138192232918
51,1.7695721181539388
52,1.779519276798896
53,1.7890789221834253
54,1.7982456055554477
55,1.8071055178131377
56,1.8156843206338715
57,1.8239849004252204
58,1.8320205555123799
59,1.839779359102249
60,1.8472649992489425
61,1.8544797532020076
62,1.861482410203843
63,1.8682988677173853
64,1.8749204874038696
65,1.8813281872055747
66,1.8875476940354305
67,1.8936103950528538
68,1.899446433868961
69,1.9051198363304138
70,1.910598551723319
71,1.9159488197829988
72,1.9211321938527774
73,1.926178212101395
74,1.9310941076278687
75,1.935917422959679
76,1.9406001923920273
77,1.9451406995455425
78,1.9495592253117622
79,1.953895927965641
80,1.9581298136416776
81,1.9622472044898243
82,1.9662729042122162
83,1.9702137808005016
84,1.9740735544877894
85,1.977838276430618
86,1.9815066038877114
87,1.9850950606844642
88,1.9886003062966164
89,1.9920136623912388
90,1.9953227842247092
91,1.9985453007013902
92,2.0017003615697226
93,2.004825268654113
94,2.007889307172675
95,2.010916080325842
96,2.013886263690044
97,2.016789128585738
98,2.019622553478588
99,2.0224023401737212
100,2.025136240638129
101,2.027827761921228
102,2.0304577524222216
103,2.0330326752020764
104,2.03556220077333
105,2.0380222561224453
106,2.040451935518568
107,2.042846753641411
108,2.045197337045582
109,2.047473223642869
110,2.0496991249892087
111,2.0518874217356955
112,2.0540656864115623
113,2.05619443194908
114,2.058302262554998
115,2.0603820917935205
116,2.0624275951303987
117,2.0644255502749296
118,2.0663964798470507
119,2.0683298776547114
120,2.0702347607652016
121,2.072106159124218
122,2.0739467832131115
123,2.0757514209516588
124,2.077515082359314
125,2.07925156846879
126,2.080966310238275
127,2.0826532123610377
128,2.084302929020667
129,2.0859279825137214
130,2.0875310688528397
131,2.089119857910908
132,2.090689226200706
133,2.0922347013630085
134,2.093753723744993
135,2.0952530722407734
136,2.0967177448481538
137,2.0981526452562083
138,2.0995681363044025
139,2.1009657306330545
140,2.102345716023276
141,2.103704223330592
142,2.1050496126388336
143,2.1063653636309834
144,2.1076733663164338
145,2.1089771357301164
146,2.110271237334427
147,2.1115565082511387
148,2.1128226774650933
149,2.1140710425376894
150,2.1152912330943225
151,2.1164898503767815
152,2.1176766063652788
153,2.118837941002536
154,2.1199767166568386
155,2.1211005609769087
156,2.1222019172777795
157,2.1232647088509573
158,2.124325177204684
159,2.1253860004246237
160,2.1264408575081677
161,2.12747343160488
162,2.1284981571092194
163,2.1295161021918787
164,2.1305178880691527
165,2.131503130298063
166,2.132474099090713
167,2.133417865350133
168,2.134346986663412
169,2.135287839524886
170,2.1362364550083006
171,2.1371637866940607
172,2.1380707742161835
173,2.138969117882608
174,2.139852704320635
175,2.1407214653762905
176,2.141587403534496
177,2.142435385270065
178,2.143276236576741
179,2.144112796915902
180,2.144945192732205
181,2.145774103127993
182,2.1465915193974645
183,2.1473996684603067
184,2.148188978272515
185,2.148977246976668
186,2.1497496060509094
187,2.150512952119746
188,2.1512629222617576
189,2.1520071086130645
190,2.15274979494005
191,2.153476880863309
192,2.154201148705161
193,2.1549151023638617
194,2.1556367268929115
195,2.156353863526364
196,2.1570604119809147
197,2.157767278377456
198,2.1584716627945255
199,2.159175700545311
200,2.1598711719560386
201,2.1605499469407716
202,2.161217846306674
203,2.161894271771113
204,2.16256759864528
205,2.1632315643782754
206,2.163869193786584
207,2.1645033101622877
208,2.1651464814774726
209,2.1657853915577845
210,2.166405397003861
211,2.1670182510366978
212,2.1676379005673905
213,2.168253820076167
214,2.168871116083722
215,2.1694810340801873
216,2.1700762191675773
217,2.17066679580496
218,2.171249760340338
219,2.171834447708997
220,2.172405971660873
221,2.172970455509048
222,2.173537589509391
223,2.1740940005651543
224,2.174648748503791
225,2.175195870673762
226,2.175741264473499
227,2.176270356826615
228,2.1768047325475766
229,2.1773368425991224
230,2.1778684854507446
231,2.178392538222773
232,2.1789083946416308
233,2.179417295843108
234,2.1799202873351726
235,2.180426009125629
236,2.180921356889266
237,2.1814135177796627
238,2.1818940365164847
239,2.182362877825896
240,2.1828226820561896
241,2.1832790606278034
242,2.1837452169308444
243,2.184197052091849
244,2.18462882090588
245,2.185043832635492
246,2.1854699705293785
247,2.1859033324064745
248,2.186331297499109
249,2.1867610001564026
250,2.187194970974409
251,2.187631043649855
252,2.1880667958806153
253,2.1884935563943517
254,2.1889142172009337
255,2.189319694880396
256,2.1897073427526865
257,2.190090459908626
258,2.1904763508027125
259,2.190859814332082
260,2.1912484374539605
261,2.1916374291172462
262,2.192012263341548
263,2.1923923072489826
264,2.1927763934405347
265,2.193161427974701
266,2.1935380009676186
267,2.1939029084212742
268,2.194269763049583
269,2.1946218927701313
270,2.1949700125908937
271,2.195319589008303
272,2.195673590178018
273,2.196035768428858
274,2.1964054961638015
275,2.1967709414336993
276,2.197122285082022
